country_id,region_id,population
253,766,115981
253,767,162708
253,768,275965
253,774,312500
253,775,180324
253,777,167461
253,778,142684
253,779,80555
253,780,214104
253,781,132758
253,782,450128
253,784,143242
253,787,285685
253,788,242114
253,789,213292
253,790,251349
253,852,259619
253,1080,261344
253,1082,130395
253,1086,176736
253,1235,254018
253,1241,319709
253,1344,284595
253,1360,197705
253,1361,442218
253,1364,245616
253,1365,361001
253,1366,292916
253,1368,271546
253,1372,112679
253,3104,245583
253,3105,458139
253,3107,471145
253,3108,256158
253,3109,258875
253,3110,448997
253,3111,538745
253,3112,735949
253,3114,521375
253,3115,581048
253,3117,66740
253,3121,802497
253,3123,1092624
253,3124,174263
253,3125,292376
253,3128,306218
253,3131,341422
253,3136,115968
253,3140,468717
253,3141,564625
253,3142,473358
253,3143,590661
253,3145,296992
253,42179,599294
253,42180,541874
253,42181,277851
253,42182,1703930
253,42183,524150
253,42184,276508
253,42185,412050
253,42186,218644
253,42187,532583
253,42188,350438
253,42189,581324
253,42191,121112
253,42192,298248
253,42193,744533
253,42194,224237
253,42195,216672
253,42196,203079
253,42197,343609
253,42198,278721
253,42199,367888
253,42200,2955566
253,42201,669784
253,47067,181993
253,47068,330964
253,47069,936301
253,47070,122446
253,47071,306527
253,47072,277834
253,47073,622070
253,47074,153358
253,47075,288617
253,47076,561473
253,47077,120067
253,47078,197180
253,47079,415296
253,47080,256555
253,47081,215389
253,47082,473914
253,47083,527146
253,47084,419549
253,47085,596124
253,47086,527431
253,47087,365293
253,47088,877806
253,47089,235479
253,47090,625858
254,3148,1201471
254,3149,997205
254,3150,888612
254,3151,3165377
254,3152,4104172
254,3153,1360047
254,3154,2643945
254,3155,1036749
254,3156,1240215
254,3157,913675
254,3158,2268457
254,3159,4554350
254,3160,2466961
254,3161,2092817
254,3162,1123834
254,3163,2296586
254,3164,1360709
254,3165,1160145
254,3166,1070249
254,3167,1041478
254,3168,1540284
254,3169,1018949
254,3170,1237725
254,3171,1709692
254,3172,1212219
254,901189,5891
254,901190,1921248
254,901191,1197633
254,901192,996486
254,901193,889433
254,901194,3163548
254,901195,4107529
254,901196,1371254
254,901197,2629966
254,901198,1042443
254,901199,1245768
254,901200,920244
254,901201,1849108
254,901202,2711463
254,901203,2091675
254,901204,2471192
254,901205,1125754
254,901206,2301162
254,901207,1363979
254,901208,1143768
254,901209,354847
254,901210,1062168
254,901211,1031077
254,901212,1538739
254,901213,1022591
254,901214,1242962
254,901215,1705221
254,901216,1204859
255,3173,2543787
255,3174,378633
255,3176,259882
255,3177,3385713
255,3179,356428
255,3180,1915638
255,3181,80135
256,3182,56326596
256,3183,1935034
256,3184,5400544
256,3186,3164106
257,48357,2118226
257,48358,6797387
257,48359,2462155
257,48360,1042202
257,48361,2879419
257,48362,2584598
257,48363,1878805
257,48364,918929
257,48365,1847542
257,48366,2113585
257,48367,3382174
257,48368,2686667
257,48369,1378781
257,48370,3392117
257,48371,214217
257,48372,234271
257,48373,1323554
257,48374,1303382
257,48375,1635583
257,48376,1814837
257,48377,1657386
257,48378,199868
257,48379,133404
257,48380,2923197
257,48381,2438957
257,48382,791970
257,115002,2500254
257,115005,730545
257,115007,748775
257,115010,2067893
257,901091,2120710
257,901092,308
257,901093,6775538
257,901094,2462155
257,901095,1042202
257,901096,2860147
257,901097,135737
257,901098,2575669
257,901099,10059
257,901100,1883886
257,901101,925783
257,901102,1847382
257,901103,161
257,901104,2085001
257,901105,3382089
257,901106,652
257,901107,2686667
257,901108,1385551
257,901109,3320529
257,901110,219376
257,901111,234261
257,901112,1340070
257,901113,1301178
257,901114,1634257
257,901115,1508
257,901116,1814837
257,901117,1657386
257,901118,201495
257,901119,133791
257,901120,2923197
257,901121,2454083
257,901122,792735
257,901123,2487538
257,901124,730236
257,901125,748581
257,901126,2066160
258,39508,45981
258,39509,3243
258,39510,44547
259,3214,5191865
259,3215,620886
259,3216,8112810
259,3217,3239515
259,3218,41256584
259,3219,5962775
259,3220,3720350
259,3221,1030815
259,3222,629736
259,3223,22065414
259,3224,11700530
259,3225,1496350
259,3226,1925299
259,3227,13424962
259,3228,6976236
259,3229,3201752
259,3230,3050434
259,3231,4700656
259,3232,4711725
259,3233,1368284
259,3234,6263914
259,3235,6684780
259,3236,9850076
259,3237,5774067
259,3238,3146735
259,3239,6471185
259,3240,1094977
259,3241,1967141
259,3242,3679318
259,3243,1402466
259,3244,9112832
259,3245,2366893
259,3246,19519200
259,3247,11423758
259,3248,711997
259,3249,11793917
259,3250,4101661
259,3251,4298142
259,3252,13191632
259,3253,1038265
259,3254,5382778
259,3255,898333
259,3256,7145182
259,3257,30903234
259,3258,3454359
259,3259,639630
259,3260,9184652
259,3261,7628863
259,3262,1924865
259,3263,6037723
259,3264,648637
260,3265,67258
260,3266,483578
260,3267,82955
260,3268,133971
260,3269,63365
260,3270,24508
260,3271,68932
260,3272,56947
260,3273,201483
260,3274,1395217
260,3275,113578
260,3276,57409
260,3277,94333
260,3278,64288
260,3279,127397
260,3280,115646
260,3281,75712
260,3282,77196
260,3283,46842
261,3284,3175498
261,3285,1958035
261,3286,3769986
261,3287,2226075
261,3288,3175019
261,3289,1374363
261,3291,2786875
261,3292,3658928
261,3293,2578470
261,3294,757255
261,3295,4470132
261,39696,1520000
261,39697,1273923
261,39698,960510
262,3296,36647
262,3297,34186
262,3298,57097
262,3299,109625
262,3300,35487
262,3301,10145
263,3302,191411
263,3303,1752298
263,3304,548448
263,3305,1758434
263,3306,1042759
263,3307,1607595
263,3308,2722530
263,3309,412969
263,3310,437090
263,3311,160
263,3313,1046904
263,3314,876221
263,3315,2003319
263,3316,949339
263,3317,3070577
263,3318,1128056
263,3319,584655
263,3320,1039808
263,3321,1003913
263,3322,1368478
263,3323,768622
263,3324,711988
263,3325,4505731
263,67152,443832
263,67153,1993767
263,900864,1667
263,900865,181170
263,900866,1735711
263,900867,548293
263,900868,1896913
263,900869,1040127
263,900870,1732274
263,900871,2605572
263,900872,385474
263,900873,417030
263,900874,1795086
263,900875,1089785
263,900876,850651
263,900877,2037683
263,900878,890922
263,900879,3151965
263,900880,1078060
263,900881,584815
263,900882,880827
263,900883,1003967
263,900884,1313689
263,900885,791773
263,900886,620081
263,900887,771013
263,900888,4572638
264,3326,2248205
264,3327,1253461
264,3328,317682
264,3329,1627390
264,3330,1017464
264,3331,1115602
264,3332,1205117
264,3333,1496438
264,3334,3286866
264,3335,1195930
264,3336,1281172
264,3337,1406332
264,3338,525601
264,3339,1306021
264,3340,1130715
264,3341,2104479
264,3342,3183986
264,3343,1783864
264,3344,1656266
264,3345,881501
264,3346,774598
264,3347,4728633
264,3348,3429768
264,3349,1180039
264,3350,1763585
264,3351,2016754
264,3352,10529452
264,3353,848494
264,3354,1198252
264,3355,1211225
264,3356,1817297
264,3357,671850
264,3358,711529
264,3359,1436867
264,3360,769957
264,3361,641627
264,3362,1611051
264,3364,1710725
264,3366,2959568
264,3367,910296
264,3368,637414
264,3369,630956
264,3370,946227
264,3371,895542
264,3372,1467530
264,3374,1230812
264,3375,1201171
264,3376,629941
264,3377,1436239
264,3378,1338925
264,3379,1184688
264,3380,1741240
264,3381,1218435
264,3382,3290658
264,3383,1110539
264,3384,1749220
264,3386,1042075
264,3387,786187
264,3388,1040338
264,3389,1155985
264,3390,813442
264,73935,746609
264,73936,625168
264,73937,758130
266,3392,9145
268,3405,129020
268,3406,343550
269,3407,681492
269,3408,730999
269,3409,904615
269,3410,886361
269,3411,3252374
269,3412,672230
269,3413,140873
269,3414,764046
269,3415,1362579
269,3416,2041192
269,3417,1621133
269,3418,2276157
269,3419,3251632
269,3420,1131682
269,3421,369711
269,3422,1062154
269,3423,1515061
269,3424,725795
269,3425,3677933
269,144969,2484321
269,144971,605513
269,900100,1546533
269,900101,68506
270,3426,1865425
270,3427,2563662
270,3428,2350251
270,3429,1646831
270,3430,3433613
270,3431,1062814
270,3432,2502844
270,3433,2172996
270,3434,1105713
270,900844,2353527
270,900845,2543962
270,900846,2192417
270,900847,1700751
270,900848,3145909
270,900849,1024729
270,900850,1097024
270,900851,1577608
270,900852,1971047
270,900853,1097174
271,3435,614966
271,3436,2225199
271,3437,1914223
271,3438,1292657
271,3439,1647866
271,3440,1774241
271,3441,1634994
271,3442,804416
271,3443,707490
271,3444,1740232
271,900969,596908
271,900970,2207247
271,900971,1914312
271,900972,1295233
271,900973,1663327
271,900974,1772553
271,900975,1634180
271,900976,823341
271,900977,707569
271,900978,1741996
272,900448,4821404
272,900449,4815640
272,900450,14223611
272,900451,1861847
272,900452,3838147
272,900453,10583504
272,900454,1281873
272,900455,3983771
272,900456,52787976
272,900457,33750228
272,900458,40196216
272,900459,5250259
272,900460,4488419
272,900461,2791372
272,900462,4298422
272,900463,863461
272,900464,1642937
272,900465,2569684
272,900466,8761476
272,900467,2073768
272,900468,1593433
272,900469,5189439
272,900470,5692876
272,900471,6727432
272,900472,1471021
272,900473,8257070
272,900474,1708740
272,900475,9173308
272,900476,3325101
272,900477,3028146
272,900478,2788770
272,900479,5562879
272,900480,8144866
272,900481,14643092
273,901127,5698834
273,901128,2745433
273,901129,1886719
273,901130,482329
273,901131,1805449
273,901132,283781
273,901133,1478011
273,901134,3510242
273,901135,5682088
273,901136,1716794
273,901137,465523
273,901138,1757553
273,901139,5175998
273,901140,959790
273,901141,2703580
273,901142,2588819
273,901143,1342827
273,901144,8097011
274,900979,210243
274,900980,137938
274,900981,312374
274,900982,344850
274,900983,318476
274,900984,220945
274,900985,693665
274,900986,660009
274,900987,465848
274,900988,588065
274,900989,742780
274,900990,752347
274,900991,621040
274,900992,527929
274,900993,271678
274,900994,52667
274,900995,201981
274,900996,315771
274,900997,300997
274,900998,293543
274,900999,595309
274,901000,569125
275,900566,5408557
275,900567,5619389
275,900568,5613278
275,900569,4923109
275,900570,3903285
275,900571,11902244
275,900572,16135074
275,900573,3341951
275,900574,6401025
275,900575,7733827
275,900576,7954864
275,900577,4556300
275,900578,3855502
275,900579,2352652
275,900580,2037931
275,900581,2904155
275,900582,12630167
276,900583,402501
276,900584,31943
276,900585,128096
276,900586,339982
277,900587,36823
277,900588,33804
277,900589,35154
277,900590,111060
277,900591,57030
277,900592,10193
278,900729,1142167
278,900730,189678
278,900731,836208
278,900732,715490
278,900733,845617
278,900734,2157667
278,900735,673444
278,900736,1036923
278,900737,3550802
278,900738,887575
278,900739,1800081
278,900740,706238
278,900741,1121055
278,900742,561292
999,900007,322219
999,900008,702938
999,900009,423665
999,900010,373903
999,900011,288999
999,900012,675388
999,900013,221336
999,900014,384642
999,900015,399592
999,900016,369495
999,900017,388374
999,900018,132389
999,900019,531187
999,900020,132381
999,900021,234020
999,900022,168769
999,900023,133223
999,900024,2298
1011,900065,3635559
1011,900066,2114818
2647,25350,6575
2647,25351,51821
2647,25352,30965
2647,25353,33014
2647,25354,10820
2647,25355,25435
2647,25356,24389
2647,25357,17361
2647,25358,10038
2647,25359,24292
2647,25360,6505
2647,25361,67997
2647,25362,19065
2647,25363,21755
2647,25364,2607
2647,25365,203727
2647,25366,21495
2647,25367,1859
2647,25368,15271
2647,25369,16988
2647,25370,3840
2648,25371,107019
2648,25372,169793
2648,25373,1751545
2648,25374,195798
2648,25375,650380
2648,25376,263554
2648,25377,164817
2648,25378,808818
2648,25379,255810
2648,25380,194253
2648,25381,269015
2648,25382,203385
2648,25383,374208
2648,25384,128745
2648,25385,392311
2648,25386,81224
2648,25387,187934
2648,25388,203338
2648,25389,442666
2648,25390,227347
2648,25391,328244
2648,25392,174295
2648,25393,130131
2648,25394,168806
2648,25395,294617
2648,25396,290429
2648,25397,91957
2648,25398,104328
2648,25399,161944
2648,25400,265341
33364,910,6473819
40760,40776,13075
40762,40777,6347
40763,900744,19916
40763,900745,17945
40764,2745,4447847
40764,2749,1225169
40764,2752,2420762
40764,2753,7276568
40764,2755,897832
40764,2756,2833342
40764,2757,3422315
40764,2758,1526465
40764,2761,1488753
40764,2762,1615072
40764,2763,876947
40764,2764,4641505
40764,2767,1697752
40764,2769,747983
40764,2770,2270283
40764,40772,2459995
40764,899977,539914
40764,899978,2199179
40764,900115,1225190
40764,900116,539919
40764,900117,2203285
40764,900118,1524586
40764,900119,2420095
40764,900120,7275686
40764,900121,1488938
40764,900122,3422378
40764,900123,2834384
40764,900124,897855
40764,900125,2457168
40764,900126,1616303
40764,900127,4640930
40764,900128,875850
40764,900129,747883
40764,900130,1693540
40764,900131,2270352
40764,900132,4449172
40765,1158,345339
40765,1159,6225901
40765,1160,6410425
40765,1161,3462443
40765,1162,5075627
40765,1163,4944628
40765,1164,9672744
40765,1165,4249546
40765,1166,5528551
40765,1167,8535794
40765,1168,5549157
40765,1169,241079
40765,1170,1267138
40765,1171,665981
40765,1172,7027654
40765,1173,1528554
40765,1174,4561194
40765,1175,3072110
40765,1176,702460
40765,1177,1427901
40765,1178,170555
40765,1179,3408728
40765,1180,494205
40765,1181,2624456
40765,1182,469470
40765,1183,4909534
40765,61524,3215795
40765,900913,8564020
40765,900914,4958331
40765,900915,689920
40765,900916,653423
40765,900917,1442489
40765,900918,6476197
40765,900919,6975891
40765,900920,5579485
40765,900921,3433864
40765,900922,4991226
40765,900923,4241538
40765,900924,6183436
40765,900925,1346752
40765,900926,9632177
40765,900927,3102898
40765,900928,3425665
40765,900929,5493424
40765,900930,4608131
40765,900931,4904986
40765,900932,2137441
40765,900933,1527507
40765,900934,3695964
40765,900935,345794
40765,900936,240320
40765,900937,511991
40765,900938,468212
40765,900939,167745
40781,40408,3723843
40781,40409,1151814
40781,40422,153070
40781,40423,157422
40781,40424,1758610
40781,40425,1758620
40781,40426,630329
40781,40427,1019884
40781,40428,595960
40781,40429,2105058
40781,40430,681130
40781,40431,6356669
40781,900806,1151814
40781,900807,3723843
40781,900808,153070
40781,900809,157422
40781,900810,1758610
40781,900811,1758620
40781,900812,630329
40781,900813,1019884
40781,900814,595960
40781,900815,2105058
40781,900816,681130
40781,900817,6356669
61013,61033,33753
70001,0,0
70001,900893,1891413
70001,900894,6234771
70001,900895,2081572
70001,900896,900075
70001,900897,705925
70001,900898,969254
70001,900899,1526659
70001,900900,1082515
70001,900901,473114
70001,900902,956038
74578,2395,3708
74578,2397,4507
74578,2398,5637
74578,2399,7225
74578,2400,134791
74578,2401,418
74578,2402,14282
74578,2403,12382
74578,2404,50152
147296,925,23760158
147297,900195,8504
147297,900196,5610
147297,900197,21147
147297,900198,6717
147297,900199,5541
147297,900200,1429
147297,900201,1829
147297,900202,6894
147297,900203,10959
147297,900204,1432
147299,900232,751152
147299,900233,425451
147299,900234,406299
147299,900235,1997437
147299,900236,842003
147299,900237,520796
147299,900238,1041307
147299,900239,77645
147299,900240,372311
147299,900241,536313
147299,900242,709300
147299,900243,392039
147299,900244,712277
147299,900245,463862
147299,900246,1052110
147299,900247,761003
